package,file,symbol,kind,current_owner,final_owner,classification,semantic_id,schema,differential
analysis/check/body,ordinary_assignment_target_type.go,OrdinaryAssignmentTargetType,type,analysis/check/body,,unclassified,,,
analysis/check/body,ordinary_assignment_target_type.go,Result.OrdinaryAssignmentTargetTypeAt,method,analysis/check/body,,unclassified,,,
analysis/check/body,path_display.go,Result.DisplayPath,method,analysis/check/body,,unclassified,,,
analysis/check/body,path_invalidation.go,Result.CallMayInvalidatePathPresence,method,analysis/check/body,,unclassified,,,
analysis/check/body,path_invalidation.go,Result.PathInvalidatedBetween,method,analysis/check/body,,unclassified,,,
analysis/check/body,path_invalidation.go,Result.PathPresenceInvalidatedBetween,method,analysis/check/body,,unclassified,,,
analysis/check/body,path_invalidation.go,Result.PathRefinementInvalidatedBetween,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,ProjectionWithoutNil,func,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.FullVariantOriginType,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.IsSubtype,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.NarrowDeclaredByOrigin,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.RefineDeclaredType,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.RuntimeKindReducedType,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueAdmissible,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueHasExactIdentity,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueHasExplicitTopOrigin,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueHasLocalExclusiveExactIdentity,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueHasReadableConcreteWitness,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueHasRuntimeValidationProof,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueHasStackLocalExactIdentity,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueHasUntrustedTopOrigin,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueProofAdmissible,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueStructuralType,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueType,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueTypeWithPresence,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.ValueWitnessProvenMismatch,method,analysis/check/body,,unclassified,,,
analysis/check/body,proof_query.go,Result.VariantOriginType,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.CallExprResultValue,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.CallOutcomeAt,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.DiffProvesIndexLELength,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.DistinctPathsShareExactIdentityAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.DominatingBranchRefinementValueForPath,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.ExpressionReadProvenPresentBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.ExpressionValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.ExpressionValueBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.IndexInRangeAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.IndexReadSafeAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.LengthFloorAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.LocalAssignmentSourceValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.LocalAssignmentSourceValueForExplanationAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.NumericCeilAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.NumericFloorAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.OrdinaryAssignmentSourceValueBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.OrdinaryAssignmentSourceValueForExplanationAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.PathLiteralTypeAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.PathProvenPresentBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.PathValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.PathValueBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.PathsAliasAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.PathsAliasWithSameSuffixAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.SourceHasNonNilAssertion,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.SourceHasRuntimeValidation,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.SourceReadProvenPresentBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.SourceValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.SourceValueBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.SourceValueForExplanationAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.StaticStringExprValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.SymbolValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary.go,Result.UninitializedLocalDeclarationValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,read_boundary_state.go,Result.StateAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,rebind.go,RebindBoundaryProviders,func,analysis/check/body,,unclassified,,,
analysis/check/body,rebind.go,RebindBoundaryProvidersExact,func,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,CallArgumentInfo,type,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,CallSiteMemberReceiverPath,func,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,DispatchCallShape,type,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,LoweredAssignmentWrite,type,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,LoweredAssignmentWrite.StaticStringTarget,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,RegistryKeyCallShape,type,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,Result.AssignmentSourceMayBeFunctionBeforeBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,Result.AssignmentSourceProvenFunctionAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,Result.CallArgumentInfos,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,Result.DispatchCallShape,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,Result.LoweredAssignmentWrite,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,Result.RegistryKeyCallShape,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,Result.StaticStringValueSourceAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,registration_shape.go,StaticStringAssignmentTarget,type,analysis/check/body,,unclassified,,,
analysis/check/body,reportable_function_results.go,Result.ReportableFunctionResults,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.BinderDeclaration,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.BinderOccurrences,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.BranchCondition,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.BranchConditionCheck,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.BranchPathEvidence,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.BranchPathRelations,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.BranchSufficientLiteralCases,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallCalleeValueAtBoundary,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallPointForExpr,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallSignatureAtPoint,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallSignatureNameAtPoint,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallSignatureTypeAtPoint,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallSite,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallSiteView,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CallSiteViewSignatureType,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ChannelSelects,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.CovariantExposures,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.DirectCaptures,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.DominatingPathRootDeclarationSource,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.DynamicIndexExpressionRef,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.DynamicIndexWrite,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.EdgeCanCompleteNormally,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.EntryState,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExitState,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionCondition,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionEvaluation,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionFunction,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionImpliedChecksOnEdge,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionOperationRef,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionPath,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionPathRef,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionRefPath,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionSignatureAt,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionSignatureNameAt,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.ExpressionValueRef,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.Function,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.FunctionBySymbol,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.FunctionDefinition,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.FunctionOrigin,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.FunctionParamSlots,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.FunctionResults,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.FunctionSymbol,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.FunctionTypeParams,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.GenericFor,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.GenericForSymbols,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.Graph,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.HasBodyOwnedParamObligations,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.HasCallSite,method,analysis/check/body,,unclassified,,,
analysis/check/body,result_accessors.go,Result.IdentResolvesToGlobal,method,analysis/check/body,,unclassified,,,
